List,Stimulus,Stimulus_raw,Stimulus_English,Category,Typicality,Typicality_class,Typicality_rating,AoA_rating,Familiarity_rating,Frequency_DlexDB,logFreq_WebXL_lemma,Length,NameAgrmnt_Avrg,Naming_Round,Picture,Audio_Name,Image_Link,Audio_Link,
2,Johannisbeere,Johannisbeere,redcurrant,fruit,midtypical,1,2,3,3.65,1,4.266,11,90,2,Johannisbeere_new.jpg,Johannisbeere.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Johannisbeere_new.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Johannisbeere.wav,
2,Bär,Baer,bear,animal,typical,1,1.2,1.75,3.25,10.333,5.015,3,100,1,Baer_adjusted.jpg,Baer.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Baer_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Baer.wav,
2,Stirnband,Stirnband,headband,clothes,atypical,3,,,,,3.983,,82,2,Stirnband_new.jpg,Stirnband.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Stirnband_new.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Stirnband.wav,
2,Moped,Moped,moped,vehicle,midtypical,2,2.3,4,2,0.638,4.29,5,94,1,Moped_adjusted.jpg,Moped.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Moped_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Moped.wav,
2,Blumenkohl,Blumenkohl,cauliflower,vegetable,typical,1,1.35,3,4,2.51,4.26,9,94,1,Blumenkohl_adjusted.jpg,Blumenkohl.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Blumenkohl_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Blumenkohl.wav,
2,Rassel,Rassel,rattle,musical instrument,atypical,3,5,3,2,1.275,3.776,5,68,2,Rassel_new.jpg,Rassel.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Rassel_new.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Rassel.wav,
2,Bikini,Bikini,bikini,clothes,midtypical,2,2.7,5,3,0.368,4.639,6,92,1,Bikini_adjusted.jpg,Bikini.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Bikini_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Bikini.wav,
2,Delfin,Delfin,dolphin,animal,typical,1,1.7,3.65,2.95,5.624,4.25,6,99,1,Delfin_adjusted.jpg,Delfin.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Delfin_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Delfin.wav,
2,Blaubeere,Blaubeere,blueberry,fruit,midtypical,2,2.1,2.8,4.1,0.204376975,4.195068996,7,95,1,Blaubeere_adjusted.jpg,Blaubeere.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Blaubeere_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Blaubeere.wav,
2,Posaune,Posaune,trombone,musical instrument,midtypical,2,2,4,3,2.493,3.945,6,60,2,Posaune_new.jpg,Posaune.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Posaune_new.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Posaune.wav,
2,Pfirsich,Pfirsich,peach,fruit,typical,1,1,3,4,2.24,4.436,6,80,1,Pfirsich_adjusted.jpg,Pfirsich.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Pfirsich_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Pfirsich.wav,
2,Luchs,Luchs,lynx,animal,atypical,3,3.05,4.1,2.5,0.956,4.048,4,77,2,Luchs_new.jpg,Luchs.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Luchs_new.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Luchs.wav,
2,Motorrad,Motorrad,motorcycle  ,vehicle,midtypical,2,2.2,3.25,3.05,4.97044803,5.164730468,7,100,1,Motorrad_adjusted.jpg,Motorrad.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Motorrad_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Motorrad.wav,
2,Rucola,Rucola,rocket,vegetable,atypical,2,2.947,6.176,3.55,None,4.255,6,82,2,Rucola_new.jpg,Rucola.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Rucola_new.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Rucola.wav,
2,Unterhose,Unterhose,underpants,clothes,midtypical,2,2.25,2,5,2.363,4.325,8,98,2,Unterhose_new.jpg,Unterhose.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Unterhose_new.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Unterhose.wav,
2,Klarinette,Klarinette,clarinet,musical instrument,typical,2,2,5,3,1.398,4.067,9,60,2,Klarinette_adjusted.jpg,Klarinette.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Klarinette_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Klarinette.wav,
2,Limette,Limette,lime,fruit,atypical,3,3,6,3,0.033,4.434,6,85,2,Limette_new.jpg,Limette.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Limette_new.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Limette.wav,
2,Rote Bete,RoteBete,beetroot,vegetable,midtypical,2,2.35,3.45,3.3,,4.093351632,8,80,1,RoteBete_adjusted.jpg,RoteBete.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/RoteBete_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/RoteBete.wav,
2,Mandarine,Mandarine,tangerine,fruit,typical,1,2,4,4,1.022,4.27,9,91,1,Mandarine_adjusted.jpg,Mandarine.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Mandarine_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Mandarine.wav,
2,Tretboot,Tretboot,pedal boat,vehicle,atypical,3,4.94,4,3,0.008,3.533,7,96,1,Tretboot_adjusted.jpg,Tretboot.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Tretboot_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Tretboot.wav,
2,Schnecke,Schnecke,snail,animal,midtypical,2,2.8,2.05,3.55,9.287,4.642,5,100,1,Schnecke_adjusted.jpg,Schnecke.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Schnecke_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Schnecke.wav,
2,Geige,Geige,violin,musical instrument,typical,1,1,4,3,7.006,4.352,4,88,1,Geige_adjusted.jpg,Geige.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Geige_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Geige.wav,
2,Seepferdchen,Seepferdchen,seahorse,animal,atypical,3,3.75,3.25,2.4,0.286,3.75,9,100,2,Seepferdchen_new.jpg,Seepferdchen.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Seepferdchen_new.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Seepferdchen.wav,
2,Spinne,Spinne,spider,animal,midtypical,2,2.5,2.15,3.6,6.311,4.718,5,98,1,Spinne_adjusted.jpg,Spinne.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Spinne_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Spinne.wav,
2,Jeans,Jeans,jeans,clothes,typical,1,1.4,4,5,1.635,5.353,4,90,1,Jeans_adjusted.jpg,Jeans.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Jeans_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Jeans.wav,
2,Kidneybohne,Kidneybohne,kidney bean,vegetable,atypical,3,4.25,5.882,2.9,None,3.481,9,95,1,Kidneybohne_adjusted.jpg,Kidneybohne.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Kidneybohne_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Kidneybohne.wav,
2,Blattsalat,Blattsalat,leaf salad,vegetable,midtypical,2,2.35,4.15,4,0.147,3.867,9,94,1,Blattsalat_adjusted.jpg,Blattsalat.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Blattsalat_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Blattsalat.wav,
2,Schlagzeug,Schlagzeug,drumkit,musical instrument,typical,1,2,3,3,2.657,4.598,7,94,1,Schlagzeug_adjusted.jpg,Schlagzeug.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Schlagzeug_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Schlagzeug.wav,
2,Badeanzug,Badeanzug,swimsuit,clothes,atypical,3,3.15,2,4,0.956,4.223,9,94,1,Badeanzug_adjusted.jpg,Badeanzug.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Badeanzug_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Badeanzug.wav,
2,Leopard,Leopard,leopard,animal,midtypical,2,2.2,3.7,2.75,1.7,4.48,7,83,1,Leopard_adjusted.jpg,Leopard.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Leopard_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Leopard.wav,
2,U-Bahn,UBahn,underground railway,vehicle,typical,1,1.25,4,4,1.521,4.889,4,78,1,UBahn_adjusted.jpg,UBahn.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/UBahn_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/UBahn.wav,
2,Schlitten,Schlitten,sleigh,vehicle,atypical,3,4.8,2,4,6.246,4.387,6,100,1,Schlitten_adjusted.jpg,Schlitten.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Schlitten_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Schlitten.wav,
2,Lauch,Lauch,leek,vegetable,midtypical,2,2.15,3.5,3.6,0.916,3.658,4,93,1,Lauch_adjusted.jpg,Lauch.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Lauch_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Lauch.wav,
2,Kirsche,Kirsche,cherry,fruit,typical,1,1,2,4,3.417,4.727,5,100,1,Kirsche_adjusted.jpg,Kirsche.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Kirsche_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Kirsche.wav,
2,Xylophon,Xylophon,xylophone,musical instrument,atypical,3,4,5,2,0.67,3.415,8,82,1,Xylophon_adjusted.jpg,Xylophon.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Xylophon_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Xylophon.wav,
2,Biene,Biene,bee,animal,midtypical,2,2.368,1.9,4.05,11.69,4.856,4,88,1,Biene_adjusted.jpg,Biene.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Biene_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Biene.wav,
2,Rosenkohl,Rosenkohl,Brussels sprouts,vegetable,typical,1,1.45,3,4,0.867,4.078,8,83,1,Rosenkohl_adjusted.jpg,Rosenkohl.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Rosenkohl_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Rosenkohl.wav,
2,Esskastanie,Esskastanie,sweet chestnut,vegetable,atypical,3,4.526,5.316,2.7,None,3.338,10,87,1,Esskastanie_adjusted.jpg,Esskastanie.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Esskastanie_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Esskastanie.wav,
2,Frosch,Frosch,frog,animal,midtypical,2,2.15,2.05,3.4,6.655,4.707,4,98,1,Frosch_adjusted.jpg,Frosch.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Frosch_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Frosch.wav,
2,Gans,Gans,goose,animal,typical,1,1.2,1.9,3.85,9.638,4.46,4,94,1,Gans_adjusted.jpg,Gans.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Gans_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Gans.wav,
2,Litschi,Litschi,lychee,fruit,atypical,3,4,7,3,0.033,3.411,4,80,1,Litschi_adjusted.jpg,Litschi.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Litschi_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Litschi.wav,
2,Kürbis,Kuerbis,pumpkin,vegetable,midtypical,2,2.737,3.15,3.55,1.39,4.817,6,98,2,Kuerbis_new.jpg,Kuerbis.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Kuerbis_new.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Kuerbis.wav,
2,Orgel,Orgel,organ,musical instrument,typical,1,2,5,3,10.137,4.475,5,98,1,Orgel_adjusted.jpg,Orgel.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Orgel_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Orgel.wav,
2,Traktor,Traktor,tractor,vehicle,atypical,3,3.84,2,3,3.09,4.639,7,97,1,Traktor_adjusted.jpg,Traktor.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Traktor_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Traktor.wav,
2,Cembalo,Cembalo,harpsichord,musical instrument,midtypical,2,3,5.666666667,1.85,0.931959006,3.503790683,7,38,1,Cembalo_adjusted.jpg,Cembalo.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Cembalo_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Cembalo.wav,
2,Zucchini,Zucchini,courgette,vegetable,midtypical,2,2,5.947368421,3.8,0.008175079,4.717304277,6,97,2,Zucchini_new.jpg,Zucchini.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Zucchini_new.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Zucchini.wav,
2,Anzug,Anzug,suit,clothes,typical,1,1.4,4,4,19.301,4.974,5,99,1,Anzug_adjusted.jpg,Anzug.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Anzug_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Anzug.wav,
2,Krawatte,Krawatte,tie,clothes,atypical,3,3.5,5,3,6.344,4.506,7,100,1,Krawatte_adjusted.jpg,Krawatte.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Krawatte_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Krawatte.wav,
2,Boot,Boot,boat,vehicle,midtypical,2,2.1,2,4,30.305,5.484,3,95,1,Boot_adjusted.jpg,Boot.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Boot_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Boot.wav,
2,Tomate,Tomate,tomato,vegetable,typical,1,1.15,2,5,6.058,5.255,6,100,1,Tomate_adjusted.jpg,Tomate.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Tomate_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Tomate.wav,
2,Kran,Kran,crane,vehicle,atypical,3,5.69,3,3,2.673,4.406,4,100,2,Kran_adjusted.jpg,Kran.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Kran_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Kran.wav,
2,Bohne,Bohne,bean,vegetable,midtypical,2,2.15,2.75,3.55,6.27,4.895,4,92,1,Bohne_adjusted.jpg,Bohne.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Bohne_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Bohne.wav,
2,Mütze,Muetze,cap,clothes,typical,1,1.95,2,4,14.012,4.939,4,97,1,Muetze_adjusted.jpg,Muetze.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Muetze_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Muetze.wav,
2,Lätzchen,Laetzchen,pinafore,clothes,atypical,3,4.79,2,3,None,3.586,6,95,2,Laetzchen_new.jpg,Laetzchen.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Laetzchen_new.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Laetzchen.wav,
2,Schmetterling,Schmetterling,butterfly,animal,midtypical,2,2.2,2.15,3.75,7.349,4.836,8,100,1,Schmetterling_adjusted.jpg,Schmetterling.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Schmetterling_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Schmetterling.wav,
2,Trompete,Trompete,trumpet,musical instrument,typical,1,1.3,2.8,2.75,5.133949609,4.33045436,8,98,1,Trompete_adjusted.jpg,Trompete.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Trompete_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Trompete.wav,
2,Mirabelle,Mirabelle,mirabelle,fruit,atypical,3,4,6,3,0.229,3.641,8,68,2,Mirabelle_new.jpg,Mirabelle.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Mirabelle_new.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Mirabelle.wav,
2,Brombeere,Brombeere,blackberry,fruit,midtypical,2,2,3,4.05,1,4.205,8,90,1,Brombeere_adjusted.jpg,Brombeere.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Brombeere_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Brombeere.wav,
2,S-Bahn,SBahn,city train,vehicle,typical,1,1.1,4,4,1.545,4.763,5,69,1,SBahn_adjusted.jpg,SBahn.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/SBahn_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/SBahn.wav,
2,Fanfare,Fanfare,fanfare,musical instrument,atypical,3,4,5,2,1.447,4.103,7,56,1,Fanfare_adjusted.jpg,Fanfare.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Fanfare_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Fanfare.wav,
2,Birne,Birne,pear,fruit,typical,1,1.15,2.35,4.1,5.403727216,4.833771639,5,100,2,Birne_new.jpg,Birne.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Birne_new.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Birne.wav,
2,Erbse,Erbse,pea,vegetable,typical,1,1.75,2,4,4.97,4.422,5,91,1,Erbse_adjusted.jpg,Erbse.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Erbse_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Erbse.wav,
2,Avocado,Avocado,avocado,vegetable,atypical,3,3.389,5.889,3.5,0.057,4.621,7,90,1,Avocado_adjusted.jpg,Avocado.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Avocado_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Avocado.wav,
2,Weste,Weste,waistcoat,clothes,midtypical,2,2.55,4,3,4.897,4.59,5,94,1,Weste_adjusted.jpg,Weste.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Weste_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Weste.wav,
2,Paprika,Paprika,pepper,vegetable,typical,1,1.65,4,4,2.812,4.924,7,100,1,Paprika_adjusted.jpg,Paprika.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Paprika_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Paprika.wav,
2,Dreirad,Dreirad,tricycle,vehicle,atypical,3,5.11,2,3,0.27,3.796,6,94,1,Dreirad_adjusted.jpg,Dreirad.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Dreirad_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Dreirad.wav,
2,Harfe,Harfe,harp,musical instrument,midtypical,2,2.65,4.8,2.9,1.773992142,3.957846634,5,92,1,Harfe_adjusted.jpg,Harfe.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Harfe_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Harfe.wav,
2,Brokkoli,Brokkoli,broccoli,vegetable,typical,1,1.7,6,4,0.172,4.347,7,97,2,Brokkoli_new.jpg,Brokkoli.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Brokkoli_new.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Brokkoli.wav,
2,Lederhose,Lederhose,leather trousers,clothes,atypical,3,3.95,3,2,0.719,4.347,8,94,1,Lederhose_adjusted.jpg,Lederhose.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Lederhose_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Lederhose.wav,
2,Motorboot,Motorboot,motorboat,vehicle,midtypical,2,2.95,4,3,1.537,3.987,8,97,1,Motorboot_adjusted.jpg,Motorboot.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Motorboot_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Motorboot.wav,
2,Straßenbahn,Strassenbahn,tram,vehicle,typical,1,1.35,3,4,11.045,4.743,10,83,1,Strassenbahn_adjusted.jpg,Strassenbahn.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Strassenbahn_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Strassenbahn.wav,
2,Dudelsack,Dudelsack,bagpipes,musical instrument,atypical,3,4,4,2,0.67,3.569,8,94,1,Dudelsack_adjusted.jpg,Dudelsack.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Dudelsack_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Dudelsack.wav,
2,Pflaume,Pflaume,plum,fruit,midtypical,1,2,3,3.9,2,4.441,5,88,1,Pflaume_adjusted.jpg,Pflaume.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Pflaume_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Pflaume.wav,
2,Blockflöte,Blockfloete,recorder,musical instrument,typical,1,1,3,4,4.431,4.197,5,98,1,Blockfloete_adjusted.jpg,Blockfloete.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Blockfloete_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Blockfloete.wav,
2,Trikot,Trikot,tricot,clothes,atypical,3,4.6,4,3,1.259,5.007,5,94,1,Trikot_adjusted.jpg,Trikot.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Trikot_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Trikot.wav,
2,Apfel,Apfel,apple,fruit,typical,1,1.05,1.75,4.6,13.1537021,5.339807079,4,100,2,Apfel_new.jpg,Apfel.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Apfel_new.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Apfel.wav,
2,Elefant,Elefant,elephant,animal,typical,1,1.15,2.05,3.65,10.284,4.86,7,100,1,Elefant_adjusted.jpg,Elefant.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Elefant_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Elefant.wav,
2,Chamäleon,Chamaeleon,chameleon,animal,atypical,3,3.3,4.45,1.9,0.687,3.878,8,82,1,Chamaeleon_adjusted.jpg,Chamaeleon.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Chamaeleon_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Chamaeleon.wav,
2,Panflöte,Panfloete,panpipes,musical instrument,midtypical,2,3,5,2,0.139,3.156,8,76,1,Panfloete_adjusted.jpg,Panfloete.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Panfloete_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Panfloete.wav,
2,Ananas,Ananas,pineapple,fruit,typical,1,1,4,4,1.194,4.536,6,100,1,Ananas_adjusted.jpg,Ananas.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Ananas_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Ananas.wav,
2,Mango,Mango,mango,fruit,atypical,2,2,6,3,0.204,4.96,5,80,1,Mango_adjusted.jpg,Mango.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Mango_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Mango.wav,
2,Unterhemd,Unterhemd,vest,clothes,midtypical,2,2.05,2,4,0.597,3.835,8,88,2,Unterhemd_new.jpg,Unterhemd.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Unterhemd_new.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Unterhemd.wav,
2,Banane,Banane,banana,fruit,typical,1,1,3,5,3.262,4.996,6,100,1,Banane_adjusted.jpg,Banane.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Banane_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Banane.wav,
2,Umhang,Umhang,cloak,clothes,atypical,3,5.21,4,2,1.422,4.063,5,87,1,Umhang_adjusted.jpg,Umhang.wav,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Final_Images/Umhang_adjusted.jpg,https://www.ling.uni-potsdam.de/~lampe/SemMerk/Audios/Umhang.wav,
